situacao_na_venda,val_avaliacao,segmento,UF,Tipo_de_imovel,dias_ate_ser_vendido
1,131000.0,1,18,1,1648
1,131000.0,1,8,1,200
1,131000.0,1,13,0,1768
1,131000.0,1,14,0,156
1,131000.0,1,8,0,148
1,131000.0,1,15,0,1736
1,131000.0,1,5,1,154
1,131000.0,1,5,1,1570
1,131000.0,1,8,0,1431
1,131000.0,1,22,0,114
1,131000.0,1,8,1,86
1,131000.0,1,22,0,116
1,131000.0,1,10,0,140
1,131000.0,1,5,1,1562
1,131000.0,1,8,1,1673
1,131000.0,1,8,1,1618
1,131000.0,1,10,0,158
1,131000.0,1,23,0,73
1,131000.0,1,22,0,141
1,131000.0,1,19,0,126
1,131000.0,1,22,0,190
1,131000.0,1,8,1,1625
1,131000.0,1,10,0,1632
1,131000.0,1,15,1,259
1,131000.0,1,10,0,1612
1,131000.0,1,18,0,94
1,131000.0,1,14,0,143
1,131000.0,1,17,0,477
1,131000.0,1,11,1,1502
1,131000.0,1,14,1,1604
1,131000.0,1,8,1,1432
1,131000.0,1,5,1,249
1,131000.0,1,8,1,94
1,131000.0,1,18,1,309
1,131000.0,1,17,1,114
1,131000.0,1,8,1,1593
1,131000.0,1,10,1,112
1,131000.0,1,5,1,1772
1,131000.0,1,17,1,497
1,131000.0,1,15,0,121
1,131000.0,1,18,0,1432
1,131000.0,1,10,0,140
1,131000.0,1,11,1,177
1,131000.0,1,18,0,148
1,131000.0,1,5,1,1431
1,131000.0,1,10,0,107
1,131000.0,1,25,1,67
1,131000.0,1,8,1,493
1,131000.0,1,18,1,228
1,131000.0,1,15,0,1585
1,131000.0,1,8,0,154
1,131000.0,1,8,1,472
1,131000.0,1,22,0,101
1,131000.0,1,10,0,114
1,131000.0,1,22,0,186
1,131000.0,1,8,1,1558
1,131000.0,1,11,1,297
1,131000.0,1,25,0,186
1,131000.0,1,14,1,1605
1,131000.0,1,17,1,193
1,128402.51,2,12,1,70
1,114000.0,0,14,1,1197
1,114000.0,0,9,1,133
1,131098.72,1,10,0,1670
1,131100.0,1,22,0,119
1,131114.42,1,15,1,1530
1,128500.0,2,8,1,1583
1,131190.55,1,8,0,343
1,131200.0,1,18,0,1674
1,131296.0,1,14,0,121
1,131366.56,1,15,1,220
1,131387.12,1,18,0,1781
0,117000.0,1,15,1,122
0,117000.0,1,18,1,198
0,117000.0,1,8,1,1296
0,117000.0,1,8,0,1569
0,117000.0,1,8,1,343
0,117000.0,1,14,1,1158
0,117000.0,1,10,0,102
0,117000.0,1,8,1,1449
1,131473.32,1,8,0,1620
0,109852.0,2,18,1,172
1,131654.68,1,8,0,234
1,129000.0,2,19,1,281
1,129000.0,2,18,0,86
1,129000.0,2,25,1,87
1,129000.0,2,7,0,74
1,129000.0,2,22,0,64
1,129000.0,2,8,1,1564
1,129000.0,2,8,1,1708
1,129000.0,2,10,1,108
1,129000.0,2,18,1,128
1,129000.0,2,22,0,112
0,110000.0,2,22,1,64
0,110000.0,2,15,0,1660
1,131731.57,1,15,1,168
1,131759.0,1,15,0,417
1,131783.9,1,18,1,298
1,131800.0,1,8,1,1568
1,131800.0,1,25,1,183
1,131812.29,1,18,0,296
1,131832.05,1,18,0,67
1,131865.12,1,10,0,169
0,110230.47,2,16,1,1309
0,117500.0,1,22,0,121
1,132000.0,1,5,1,126
1,132000.0,1,8,1,1558
1,132000.0,1,5,1,1633
1,132000.0,1,14,1,1205
1,132000.0,1,18,1,71
1,132000.0,1,8,0,143
1,132000.0,1,8,1,1628
1,132000.0,1,14,1,1296
1,132000.0,1,8,1,137
1,132000.0,1,18,0,529
1,132000.0,1,18,0,164
1,132000.0,1,6,0,63
1,132000.0,1,25,1,168
1,132000.0,1,13,0,1375
1,132000.0,1,8,0,1717
1,132000.0,1,18,0,128
1,132000.0,1,8,0,253
1,132000.0,1,14,0,325
1,132000.0,1,8,1,1204
1,132000.0,1,18,0,106
1,132000.0,1,11,0,116
1,132000.0,1,5,1,1739
1,132000.0,1,8,1,1432
1,132000.0,1,19,1,1584
1,132000.0,1,18,1,315
1,132000.0,1,10,1,123
1,132000.0,1,8,0,252
1,132000.0,1,4,1,122
1,132000.0,1,15,1,85
1,132000.0,1,18,1,74
1,132000.0,1,8,0,1528
1,132000.0,1,8,0,259
1,132000.0,1,5,1,1661
1,132000.0,1,8,0,87
1,132000.0,1,10,0,147
1,132000.0,1,8,1,458
1,132000.0,1,8,0,1621
1,132082.0,1,13,1,1548
1,129420.66,2,15,1,231
1,132100.0,1,8,1,275
1,132100.0,1,8,1,1554
0,102000.0,0,25,11,65
1,132168.32,1,8,1,169
1,129500.0,2,25,0,427
1,132186.88,1,8,1,213
1,132308.62,1,15,1,221
1,129754.9,2,18,1,147
0,117900.0,1,8,0,1558
1,115201.35,0,18,1,228
1,132500.0,1,18,0,1648
1,132500.0,1,8,1,294
1,132537.27,1,8,1,1383
0,118000.0,1,18,0,141
0,118000.0,1,10,0,151
0,118000.0,1,10,0,105
0,118000.0,1,10,0,112
1,129900.0,2,15,1,109
1,132600.0,1,8,1,1432
1,130000.0,2,8,1,196
1,130000.0,2,10,0,147
1,130000.0,2,22,0,121
1,130000.0,2,10,0,1619
1,130000.0,2,15,1,1521
1,130000.0,2,22,0,121
1,130000.0,2,8,1,1296
1,130000.0,2,18,1,116
1,132700.0,1,14,1,1767
1,132858.83,1,10,0,63
1,132861.46,1,8,1,1296
1,132904.18,1,18,0,120
0,111000.0,2,22,0,60
0,111000.0,2,25,0,129
1,130300.0,2,22,0,137
1,130300.0,2,22,1,102
1,133000.0,1,8,1,1453
1,133000.0,1,10,0,135
1,133000.0,1,15,1,116
1,133000.0,1,19,1,1712
1,133000.0,1,10,0,100
1,133000.0,1,8,1,143
1,133000.0,1,5,1,1582
1,133000.0,1,18,0,1584
1,133000.0,1,8,1,128
1,133000.0,1,25,0,424
1,133000.0,1,8,0,147
1,133000.0,1,8,1,1376
1,133000.0,1,10,0,114
1,133000.0,1,8,1,65
1,133000.0,1,8,1,1565
1,133000.0,1,8,1,1752
1,133000.0,1,22,0,102
1,133000.0,1,8,1,497
1,133000.0,1,12,1,140
1,133000.0,1,8,1,141
1,133000.0,1,8,1,1800
1,133000.0,1,14,1,98
1,133000.0,1,25,0,64
1,133000.0,1,15,1,112
1,133000.0,1,8,1,248
1,133000.0,1,10,1,144
1,133000.0,1,8,0,64
1,133000.0,1,18,0,1556
1,133000.0,1,10,0,162
1,133000.0,1,17,1,213
1,133000.0,1,8,1,1645
1,133000.0,1,8,0,63
1,133000.0,1,18,0,176
1,133000.0,1,8,1,1646
1,133000.0,1,8,1,65
1,133000.0,1,10,1,1634
1,133000.0,1,8,0,182
1,133000.0,1,8,1,1535
1,133000.0,1,25,0,165
1,133000.0,1,10,0,81
1,133000.0,1,10,1,130
1,133000.0,1,8,1,1535
1,133000.0,1,8,0,94
1,133000.0,1,8,0,1556
1,133000.0,1,10,0,60
1,133000.0,1,10,0,1751
1,133000.0,1,23,0,60
1,133000.0,1,15,0,127
1,133000.0,1,10,0,1796
1,133000.0,1,8,1,1583
1,133000.0,1,10,1,1564
1,133000.0,1,9,1,92
1,133000.0,1,8,1,1554
1,133000.0,1,8,1,1464
1,133000.0,1,18,0,128
1,133032.44,1,10,0,133
1,133077.9,1,25,1,303
1,133328.11,1,15,1,277
1,116000.0,0,17,0,284
1,116000.0,0,10,0,214
1,116000.0,0,4,1,1803
1,116000.0,0,8,1,1708
1,116000.0,0,10,1,1632
1,130700.0,2,8,1,458
1,133400.0,1,17,0,213
1,133476.64,1,8,1,101
0,103000.0,0,13,11,108
0,103000.0,0,25,0,60
1,133500.0,1,8,0,1584
1,133600.0,1,15,0,1530
0,119000.0,1,19,1,457
0,119000.0,1,8,1,1676
0,119000.0,1,18,0,1408
0,119000.0,1,8,0,101
0,119000.0,1,14,0,133
1,133700.0,1,8,1,1648
1,131000.0,2,22,0,65
1,131000.0,2,9,1,655
1,131000.0,2,18,0,1431
1,131000.0,2,8,1,1556
1,131000.0,2,19,1,119
1,131000.0,2,18,1,128
1,131000.0,2,15,0,1374
1,131000.0,2,4,0,303
1,131000.0,2,13,0,158
1,131000.0,2,18,0,1431
1,131000.0,2,8,1,1709
1,131000.0,2,8,1,1584
1,131000.0,2,8,0,63
1,131000.0,2,18,1,113
1,131000.0,2,18,0,77
1,131000.0,2,23,0,120
1,131000.0,2,10,0,1409
1,131000.0,2,25,1,198
1,131000.0,2,25,1,64
1,131000.0,2,8,1,1788
1,131000.0,2,10,0,162
1,131000.0,2,15,1,1555
1,131000.0,2,11,0,115
1,131000.0,2,13,1,1638
1,131000.0,2,8,1,1627
1,131000.0,2,22,0,112
1,131000.0,2,17,1,85
1,131000.0,2,17,0,1619
1,131000.0,2,22,1,182
1,131000.0,2,8,0,1673
1,131000.0,2,8,1,1558
1,131000.0,2,22,1,64
1,131000.0,2,18,0,65
1,131000.0,2,23,0,93
1,131000.0,2,18,0,165
1,131000.0,2,18,0,199
1,133777.09,1,18,1,226
1,133819.07,1,8,0,65
1,133845.22,1,1,1,1158
1,133955.1,1,8,1,1796
1,133957.99,1,8,1,1569
1,133976.35,1,15,1,72
1,134000.0,1,18,1,226
1,134000.0,1,15,0,148
1,134000.0,1,15,0,100
1,134000.0,1,15,0,156
1,134000.0,1,13,1,185
1,134000.0,1,15,1,123
1,134000.0,1,8,1,1688
1,134000.0,1,5,0,203
1,134000.0,1,18,1,109
1,134000.0,1,22,0,130
1,134000.0,1,8,0,1554
1,134000.0,1,10,0,137
1,134000.0,1,22,0,179
1,134000.0,1,4,1,224
1,134000.0,1,10,1,177
1,134000.0,1,8,0,351
1,134000.0,1,17,1,141
1,134000.0,1,8,1,1428
1,134000.0,1,19,1,255
1,134000.0,1,17,1,610
1,134000.0,1,17,1,1625
1,134000.0,1,10,0,114
1,134000.0,1,25,0,148
1,134000.0,1,8,1,1457
1,134000.0,1,8,0,387
1,134000.0,1,10,0,128
1,134000.0,1,23,0,282
1,134000.0,1,8,0,254
1,134000.0,1,18,0,147
1,134000.0,1,14,0,1344
1,134000.0,1,18,0,144
1,131300.0,2,15,1,330
1,131390.0,2,15,0,151
0,112000.0,2,22,0,161
1,134143.37,1,15,1,1645
0,112114.55,2,8,1,1627
1,134352.9,1,25,0,109
1,134400.0,1,8,0,133
1,134500.0,1,15,1,81
1,131800.0,2,5,0,123
1,131800.0,2,8,1,399
1,117000.0,0,19,1,192
1,117000.0,0,8,1,65
1,117000.0,0,26,1,1348
1,134600.0,1,8,1,1645
1,134700.0,1,15,0,239
1,132000.0,2,18,0,176
1,132000.0,2,10,1,154
1,132000.0,2,18,0,135
1,132000.0,2,18,0,463
1,132000.0,2,10,1,1711
1,132000.0,2,25,0,277
1,132000.0,2,10,0,1556
1,132000.0,2,8,1,1558
1,132000.0,2,22,0,1619
1,132000.0,2,25,1,64
0,120000.0,1,10,0,162
0,120000.0,1,10,0,141
0,120000.0,1,10,1,64
0,120000.0,1,22,1,156
1,132200.0,2,19,1,1626
1,134954.3,1,8,0,148
1,135000.0,1,22,1,128
1,135000.0,1,5,0,114
1,135000.0,1,8,0,1584
1,135000.0,1,8,1,1571
1,135000.0,1,25,0,66
1,135000.0,1,8,1,1521
1,135000.0,1,10,0,98
1,135000.0,1,18,0,130
1,135000.0,1,18,1,107
1,135000.0,1,8,1,1677
1,135000.0,1,22,0,164
1,135000.0,1,9,1,122
1,135000.0,1,10,0,231
1,135000.0,1,13,1,106
1,135000.0,1,22,1,1743
1,135000.0,1,8,0,1569
1,135000.0,1,10,0,121
1,135000.0,1,8,0,1780
1,135000.0,1,18,0,1432
1,135000.0,1,18,1,1695
1,135000.0,1,22,0,158
1,135000.0,1,4,1,86
1,135000.0,1,14,1,1260
1,135000.0,1,8,0,470
1,135000.0,1,5,1,108
1,135000.0,1,14,1,113
1,135000.0,1,18,1,1382
1,135000.0,1,5,1,114
1,135000.0,1,10,0,137
1,135000.0,1,8,1,105
1,135000.0,1,8,1,212
1,135000.0,1,10,0,142
1,135000.0,1,10,1,1648
1,135000.0,1,8,1,179
1,135000.0,1,8,1,1522
1,135000.0,1,8,1,85
1,135115.0,1,10,0,121
1,132500.0,2,24,1,1543
0,113000.0,2,22,1,169
1,135378.7,1,18,1,248
1,135400.0,1,8,1,1451
1,135500.0,1,18,0,123
1,135517.95,1,15,0,106
0,120620.73,1,15,1,1561
1,135600.0,1,8,0,1569
1,135603.92,1,25,0,60
1,135612.3,1,14,0,127
1,135614.0,1,25,0,67
1,118000.0,0,15,9,95
1,118000.0,0,15,0,88
1,135732.06,1,18,0,246
1,133000.0,2,8,1,1554
1,133000.0,2,10,0,95
1,133000.0,2,25,1,78
1,133000.0,2,22,0,113
1,133000.0,2,22,0,94
1,133000.0,2,22,0,142
1,135800.0,1,8,0,72
1,135800.0,1,18,0,133
1,118115.0,0,15,0,1359
0,121000.0,1,14,1,221
0,121000.0,1,19,1,191
0,121000.0,1,8,0,1563
0,121000.0,1,8,1,610
0,121000.0,1,14,0,130
0,121000.0,1,8,0,1584
0,121000.0,1,1,1,324
0,121000.0,1,10,0,108
0,121000.0,1,5,1,185
0,121000.0,1,25,0,128
0,121000.0,1,22,0,129
0,121000.0,1,15,0,140
0,121000.0,1,10,0,73
0,121000.0,1,22,0,191
0,121000.0,1,14,0,133
1,136000.0,1,18,0,93
1,136000.0,1,22,0,140
1,136000.0,1,8,1,1701
1,136000.0,1,8,0,112
1,136000.0,1,22,1,73
1,136000.0,1,10,0,151
1,136000.0,1,25,0,155
1,136000.0,1,14,1,968
1,136000.0,1,19,1,206
1,136000.0,1,8,0,108
1,136000.0,1,10,0,129
1,136000.0,1,18,0,100
1,136000.0,1,22,0,116
1,136000.0,1,5,1,189
1,136000.0,1,10,1,1747
1,136000.0,1,22,0,112
1,136000.0,1,10,0,141
1,136000.0,1,8,0,182
1,136000.0,1,22,0,108
1,136000.0,1,10,1,107
1,136000.0,1,10,0,109
1,136000.0,1,18,1,1627
1,136000.0,1,10,1,1753
1,136000.0,1,10,1,1640
1,136000.0,1,8,1,305
1,136000.0,1,8,1,182
1,136000.0,1,10,0,133
1,136000.0,1,10,0,128
1,136000.0,1,22,0,177
1,136000.0,1,17,1,465
1,136000.0,1,8,0,120
1,136000.0,1,22,0,60
1,136000.0,1,18,0,1780
1,136000.0,1,17,1,182
1,136000.0,1,8,1,196
1,136000.0,1,18,1,112
1,136000.0,1,17,0,459
1,136000.0,1,18,0,197
1,136000.0,1,15,1,337
1,136000.0,1,8,1,176
1,136000.0,1,10,0,80
1,136000.0,1,22,0,221
1,136000.0,1,23,0,71
1,136000.0,1,22,0,141
1,136000.0,1,10,0,98
1,136000.0,1,10,1,127
1,136000.0,1,18,1,186
1,136000.0,1,23,0,105
1,136000.0,1,10,1,1589
1,136000.0,1,10,0,1599
1,136000.0,1,5,0,186
1,136000.0,1,22,1,199
1,136000.0,1,17,1,448
1,136000.0,1,17,1,147
1,136000.0,1,15,1,212
1,136000.0,1,5,1,156
1,136000.0,1,18,0,196
1,136000.0,1,8,1,926
1,136000.0,1,22,0,129
1,136000.0,1,8,0,66
1,136000.0,1,10,0,143
1,136000.0,1,22,0,121
1,136000.0,1,8,1,1632
1,136000.0,1,15,1,1645
1,136000.0,1,22,0,64
1,136000.0,1,8,1,1593
1,136000.0,1,19,1,137
1,136000.0,1,8,0,1605
1,136000.0,1,25,0,105
1,136000.0,1,8,1,183
1,136000.0,1,8,1,1522
1,136000.0,1,10,1,189
1,136000.0,1,10,0,126
1,136000.0,1,5,1,116
1,136000.0,1,10,0,101
1,136000.0,1,18,0,1648
1,136000.0,1,25,1,226
1,136000.0,1,8,1,1309
1,136000.0,1,22,0,64
1,136000.0,1,22,0,106
1,136000.0,1,22,0,60
1,136000.0,1,8,0,1618
1,136000.0,1,8,1,1570
1,136000.0,1,17,0,64
1,136000.0,1,9,1,109
1,136000.0,1,10,0,1556
1,136000.0,1,10,0,115
1,136000.0,1,10,0,109
1,136000.0,1,10,1,73
1,136000.0,1,5,1,88
1,136000.0,1,10,0,106
1,136000.0,1,10,0,148
1,136045.1,1,18,0,1737
0,105000.0,0,10,11,143
0,105000.0,0,10,11,1736
1,133390.32,2,8,0,158
1,133424.02,2,10,0,1451
1,133500.0,2,18,1,64
1,133500.0,2,10,1,121
1,136268.41,1,8,0,128
0,121400.0,1,23,1,101
1,136500.0,1,8,0,73
1,136500.0,1,8,1,126
0,114000.0,2,15,1,1585
0,114000.0,2,22,0,185
0,114000.0,2,10,0,140
1,134000.0,2,25,1,99
1,134000.0,2,8,1,1449
1,134000.0,2,8,1,1521
1,134000.0,2,8,1,1556
1,134000.0,2,7,11,1177
1,134000.0,2,10,1,189
1,134000.0,2,18,0,512
1,134000.0,2,8,1,193
1,134000.0,2,8,1,1558
1,134000.0,2,8,1,322
1,134000.0,2,18,0,88
1,136800.0,1,22,0,172
1,119000.0,0,22,1,1613
1,119000.0,0,9,1,1739
1,119000.0,0,18,1,147
1,136900.0,1,8,1,1571
1,136900.0,1,8,1,1463
1,136980.85,1,15,1,256
1,137000.0,1,8,1,255
1,137000.0,1,10,1,1677
1,137000.0,1,10,0,129
1,137000.0,1,18,1,135
1,137000.0,1,10,1,1677
1,137000.0,1,18,0,115
1,137000.0,1,8,1,164
1,137000.0,1,8,1,95
1,137000.0,1,15,1,317
1,137000.0,1,8,1,1522
1,137000.0,1,8,1,162
1,137000.0,1,17,1,298
1,137000.0,1,10,1,120
1,137000.0,1,10,0,109
1,137000.0,1,8,1,1606
1,137000.0,1,10,1,127
1,137000.0,1,10,0,122
1,137000.0,1,5,1,121
1,137000.0,1,8,1,65
1,137000.0,1,8,1,93
1,137000.0,1,8,1,1463
1,137000.0,1,18,1,164
1,137000.0,1,10,1,100
1,137000.0,1,10,1,1731
1,137000.0,1,25,0,338
1,137000.0,1,8,1,424
1,137000.0,1,11,1,147
1,137000.0,1,18,0,121
1,137000.0,1,10,0,147
1,137000.0,1,14,0,154
1,137000.0,1,25,0,92
1,137000.0,1,8,0,266
1,137000.0,1,8,1,1771
1,137000.0,1,11,1,107
1,137000.0,1,8,1,1697
1,137000.0,1,18,1,64
1,137000.0,1,5,1,1589
1,137000.0,1,10,0,190
1,137000.0,1,9,0,72
1,137000.0,1,8,0,1583
1,137000.0,1,25,0,232
1,137000.0,1,18,0,60
1,137000.0,1,8,0,84
1,137000.0,1,10,0,143
1,137000.0,1,10,0,71
1,137000.0,1,15,1,172
1,137000.0,1,18,1,1549
1,137000.0,1,8,1,1584
1,137000.0,1,5,1,1585
1,137000.0,1,13,1,130
1,137000.0,1,8,0,1705
1,137020.0,1,15,1,1555
0,122000.0,1,19,1,101
0,122000.0,1,8,0,1569
0,122000.0,1,18,0,151
1,137120.28,1,22,0,112
1,137158.0,1,8,1,1432
1,137380.09,1,8,1,1558
1,137400.0,1,18,0,176
0,106000.0,0,1,11,93
0,106000.0,0,10,11,1647
1,137500.0,1,5,1,1582
1,137500.0,1,22,0,142
1,137500.0,1,10,0,143
1,137569.12,1,18,0,115
1,134800.0,2,12,1,1375
1,137600.0,1,8,0,1654
1,137623.07,1,8,1,1584
1,134851.15,2,15,1,311
0,122500.0,1,17,1,133
1,137703.37,1,10,0,154
0,115000.0,2,10,0,156
0,115000.0,2,8,1,289
1,135000.0,2,22,0,60
1,135000.0,2,10,1,161
1,135000.0,2,10,1,1296
1,135000.0,2,25,1,151
1,137855.0,1,8,1,305
1,137911.4,1,8,1,445
1,138000.0,1,5,1,121
1,138000.0,1,17,0,207
1,138000.0,1,11,1,64
1,138000.0,1,14,1,109
1,138000.0,1,18,1,1612
1,138000.0,1,5,1,1558
1,138000.0,1,17,1,130
1,138000.0,1,8,0,65
1,138000.0,1,14,1,1158
1,138000.0,1,18,1,182
1,138000.0,1,15,1,311
1,138000.0,1,5,1,168
1,138000.0,1,19,1,282
1,138000.0,1,8,0,218
1,138000.0,1,18,1,143
1,138000.0,1,10,0,151
1,138000.0,1,14,0,151
1,138000.0,1,8,1,311
1,138000.0,1,8,1,169
1,138000.0,1,8,1,1571
1,138000.0,1,8,1,121
1,138000.0,1,22,1,99
1,138000.0,1,10,0,1583
1,138000.0,1,5,1,109
1,138000.0,1,5,1,1561
1,138000.0,1,5,1,323
1,138000.0,1,18,0,310
1,138000.0,1,8,0,141
1,138000.0,1,19,1,305
1,138000.0,1,10,0,155
1,138000.0,1,17,1,499
1,138000.0,1,10,1,63
1,138000.0,1,8,0,143
1,138000.0,1,4,1,120
1,138000.0,1,5,1,156
1,138000.0,1,18,0,116
1,138000.0,1,10,0,140
1,138000.0,1,5,1,128
1,138000.0,1,18,1,162
1,138000.0,1,8,1,1522
1,138000.0,1,8,1,1647
1,138052.47,1,18,1,1577
1,138092.31,1,14,0,156
1,138186.56,1,25,0,101
0,123000.0,1,8,1,421
0,123000.0,1,10,0,148
0,123000.0,1,8,0,1562
0,123000.0,1,18,0,135
0,123000.0,1,17,1,287
1,138250.73,1,8,0,476
1,138315.0,1,6,0,1739
1,138500.0,1,10,0,114
1,138603.16,1,15,1,112
1,138614.24,1,10,0,197
1,138685.19,1,11,0,1523
1,136000.0,2,10,1,105
1,136000.0,2,18,0,85
1,136000.0,2,8,1,1533
1,136000.0,2,8,1,191
1,136000.0,2,22,0,161
1,136000.0,2,25,1,177
1,136000.0,2,22,0,99
1,136000.0,2,23,1,1680
1,136000.0,2,17,1,206
1,136000.0,2,10,0,1599
1,136000.0,2,15,0,1646
1,136000.0,2,8,1,63
1,136000.0,2,8,1,1401
1,136000.0,2,6,0,1558
1,136000.0,2,10,1,1680
1,136000.0,2,25,1,588
1,136000.0,2,18,0,147
1,136000.0,2,18,0,105
1,136000.0,2,10,0,66
1,136000.0,2,22,1,95
1,136000.0,2,10,1,133
1,136000.0,2,25,0,108
1,136000.0,2,18,1,142
1,136000.0,2,22,0,171
1,136000.0,2,15,1,189
1,136073.6,2,17,1,353
0,123600.0,1,15,1,112
1,138980.0,1,14,0,312
1,139000.0,1,10,1,158
1,139000.0,1,8,0,157
1,139000.0,1,8,1,64
1,139000.0,1,22,0,142
1,139000.0,1,8,1,1771
1,139000.0,1,25,0,70
1,139000.0,1,10,0,95
1,139000.0,1,8,0,148
1,139000.0,1,8,0,128
1,139000.0,1,8,1,1617
1,139000.0,1,22,1,148
1,139000.0,1,10,0,171
1,139000.0,1,22,0,163
1,139000.0,1,8,1,1432
1,139000.0,1,22,0,141
1,139000.0,1,10,0,122
1,139000.0,1,5,1,1646
1,139000.0,1,10,0,114
1,139000.0,1,8,0,72
1,139000.0,1,8,1,338
1,139000.0,1,22,0,129
1,139000.0,1,10,0,112
1,139000.0,1,22,0,121
1,139000.0,1,14,0,155
1,139000.0,1,8,1,198
1,139000.0,1,8,1,1584
1,139000.0,1,15,1,330
1,139000.0,1,5,1,185
1,139000.0,1,22,0,161
1,139000.0,1,10,0,116
1,139000.0,1,8,1,1676
1,139000.0,1,8,1,1425
1,139000.0,1,8,0,189
1,139000.0,1,9,1,165
1,139000.0,1,10,0,98
1,139000.0,1,15,1,211
1,139000.0,1,7,0,151
1,139000.0,1,8,1,63
1,139000.0,1,8,1,336
1,139000.0,1,22,0,142
0,116000.0,2,15,0,1374
0,116000.0,2,15,0,1374
0,116000.0,2,15,0,1374
0,116000.0,2,8,1,1296
0,116000.0,2,10,1,147
0,116000.0,2,8,1,1382
0,116000.0,2,22,0,94
0,116000.0,2,22,0,71
0,116000.0,2,10,0,431
0,116000.0,2,15,0,1374
1,136222.4,2,18,0,1526
0,123800.0,1,19,1,1565
1,139148.62,1,15,0,323
1,121000.0,0,5,6,304
1,121000.0,0,24,1,112
1,121000.0,0,18,0,1520
1,121000.0,0,17,1,199
1,121000.0,0,24,1,1625
1,136500.0,2,22,0,121
1,136500.0,2,10,1,164
0,124000.0,1,8,1,598
0,124000.0,1,10,0,102
0,124000.0,1,15,1,95
0,124000.0,1,8,1,1638
1,139410.71,1,15,1,183
1,139421.4,1,8,1,66
1,139481.44,1,13,1,142
1,139509.15,1,18,0,98
1,136700.0,2,18,0,213
1,139579.56,1,15,0,121
1,136846.32,2,22,0,147
0,124300.0,1,15,1,360
1,139720.95,1,10,0,134
1,139741.39,1,18,0,252
1,139806.58,1,18,1,1403
1,137000.0,2,18,0,1648
1,137000.0,2,18,0,63
1,137000.0,2,18,1,162
1,137000.0,2,18,0,134
1,137000.0,2,18,1,164
1,137000.0,2,9,1,182
1,137000.0,2,18,0,182
1,137000.0,2,18,1,64
1,137000.0,2,25,1,430
1,137000.0,2,2,1,1815
1,137000.0,2,10,1,87
1,137000.0,2,22,0,106
1,137000.0,2,9,1,1556
1,137000.0,2,15,1,165
1,137000.0,2,5,1,1662
1,137000.0,2,15,0,79
1,139883.03,1,18,0,126
0,107813.23,0,13,1,64
1,139900.0,1,8,1,137
1,139935.17,1,10,0,121
0,124500.0,1,15,1,168
0,124500.0,1,8,1,80
0,124500.0,1,22,0,64
1,139987.59,1,8,0,143
1,137145.0,2,9,1,1374
1,140000.0,1,18,1,162
1,140000.0,1,18,1,121
1,140000.0,1,10,0,137
1,140000.0,1,10,0,290
1,140000.0,1,18,0,702
1,140000.0,1,8,1,66
1,140000.0,1,22,0,112
1,140000.0,1,22,0,114
1,140000.0,1,8,1,105
1,140000.0,1,18,0,64
1,140000.0,1,10,0,179
1,140000.0,1,10,0,121
1,140000.0,1,18,0,66
1,140000.0,1,4,1,70
1,140000.0,1,17,1,476
1,140000.0,1,10,0,112
1,140000.0,1,5,1,213
1,140000.0,1,10,1,147
1,140000.0,1,5,1,1570
1,140000.0,1,10,1,105
1,140000.0,1,8,1,1704
1,140000.0,1,10,0,109
1,140000.0,1,10,0,108
1,140000.0,1,4,0,1554
1,140000.0,1,22,0,107
1,140000.0,1,18,0,323
1,140000.0,1,22,0,143
1,140000.0,1,8,1,487
1,140000.0,1,22,0,64
1,140184.67,1,8,1,283
1,140207.0,1,22,0,102
1,122000.0,0,10,0,64
1,122000.0,0,18,0,135
1,140400.0,1,8,0,130
1,140500.0,1,10,0,108
1,137651.24,2,18,0,147
0,125000.0,1,8,1,207
0,125000.0,1,8,1,430
0,125000.0,1,18,1,177
0,125000.0,1,10,0,168
0,125000.0,1,17,0,122
0,125000.0,1,13,0,655
1,137785.54,2,18,1,1554
1,137831.33,2,18,0,1554
0,125200.0,1,8,0,218
1,122339.5,0,8,3,143
1,138000.0,2,10,0,1457
1,138000.0,2,10,1,1296
1,138000.0,2,4,0,1296
1,138000.0,2,18,0,63
1,138000.0,2,22,0,493
1,138000.0,2,10,1,1562
1,141000.0,1,17,0,1561
1,141000.0,1,8,1,1522
1,141000.0,1,11,1,323
1,141000.0,1,22,0,115
1,141000.0,1,15,0,140
1,141000.0,1,8,0,228
1,141000.0,1,10,0,147
1,141000.0,1,8,0,219
1,141000.0,1,11,1,121
1,141000.0,1,10,0,654
1,141000.0,1,10,1,168
1,141000.0,1,25,1,1680
1,141000.0,1,22,0,144
1,141000.0,1,15,1,1431
1,141000.0,1,8,0,184
1,141000.0,1,10,0,150
1,141000.0,1,25,1,228
1,141000.0,1,18,0,108
1,141000.0,1,10,0,155
1,141000.0,1,8,0,192
1,141000.0,1,22,0,137
1,141000.0,1,15,0,85
1,141000.0,1,4,1,224
1,141000.0,1,17,1,168
1,141000.0,1,10,0,114
1,141000.0,1,8,0,465
1,141000.0,1,18,0,84
1,141000.0,1,18,1,134
1,141000.0,1,23,0,121
1,141000.0,1,23,0,109
1,141000.0,1,22,0,115
1,141000.0,1,18,0,116
1,141000.0,1,17,0,263
1,141000.0,1,6,0,100
1,141000.0,1,5,1,64
1,141000.0,1,25,1,254
1,141000.0,1,18,0,129
1,141000.0,1,10,0,101
1,141000.0,1,10,0,182
1,141000.0,1,18,1,1660
1,141000.0,1,8,0,463
